,Unnamed: 0,Filename,Species (BirdNET),Site,Latitude,Longitude,Detection time,"Call clarity (High/Medium/Low)",Song/Call/Alarm,"BirdNET correct?, (Yes/No)","If BirdNET incorrect, true species ID or sound source?","How confident are you?, (High/Medium/Low)",Reason for misidentifcation? (Related species /Anthropogenic sound/Mimic/No call/Other),Comments,mp3_found,new_label,detection_date,audio_length,Data_split
480,3080,81_d9eebae5b421c2576fcb21be1c.mp3,Eurasian Siskin,TOV-E: Bergen 120718,60.0603424,5.6645948,2022-06-15T19:00:38.455Z,,Call,Yes,,High,,,True,Eurasian Siskin,2022-06-15,3.024,Test
481,3081,82_572c1c7bcda38378b8afd2eeb7.mp3,Eurasian Siskin,TOV-E: Bergen 121812,60.53646304,5.223615121,2022-06-10T04:18:09.281Z,,Call,Yes,,High,,,True,Eurasian Siskin,2022-06-10,3.024,Train
482,3082,83_f9ab2c339f0e82a3fa0a686808.mp3,Eurasian Siskin,TOV-E: Bergen 121812,60.53646304,5.223615121,2022-04-20T16:42:05.565Z,,Call,Yes,,High,,,True,Eurasian Siskin,2022-04-20,3.024,Train
483,3083,84_c4e645d574a617c668a5ea9696.mp3,Eurasian Siskin,TOV-E: Kristiansand 90115,58.4319563,7.9858968,2022-04-21T12:59:14.592Z,,Call,Yes,,High,,,True,Eurasian Siskin,2022-04-21,3.024,Train
484,3084,85_9583862a5c85a09882b1e615be.mp3,Eurasian Siskin,TOV-E: Bergen 121812,60.53646304,5.223615121,2022-04-21T11:18:29.107Z,,Call,Yes,,High,,,True,Eurasian Siskin,2022-04-21,3.024,Train
485,3085,86_17e41747019ef952c08a69906b.mp3,Eurasian Siskin,TOV-E: Bergen 121812,60.53646304,5.223615121,2022-05-24T01:59:37.191Z,,Song,Yes,,High,,,True,Eurasian Siskin,2022-05-24,3.024,Test
486,3086,87_d8cf432d622115314de10fae36.mp3,Eurasian Siskin,TOV-E: Kristiansand 90115,58.4319563,7.9858968,2022-03-30T11:45:07.499Z,,Call,Yes,,High,,,True,Eurasian Siskin,2022-03-30,3.024,Test
487,3087,88_5fb3483437c5b72a62b8582b28.mp3,Eurasian Siskin,TOV-E: Bergen 121812,60.53646304,5.223615121,2022-04-09T10:35:23.253Z,,Call,Yes,,High,,,True,Eurasian Siskin,2022-04-09,3.024,Train
488,3088,89_148aa44754e82b15c44d5368dc.mp3,Eurasian Siskin,TOV-E: Kristiansand 90115,58.4319563,7.9858968,2022-03-27T11:42:13.390Z,,Call,Yes,,High,,,True,Eurasian Siskin,2022-03-27,3.024,Test
489,3089,90_a0c4555e52dec9c17b5776fefc.mp3,Eurasian Siskin,TOV-E: Trondheim 161820,63.2215995,10.0568465,2022-05-11T11:23:05.204Z,,Call,Yes,,High,,,True,Eurasian Siskin,2022-05-11,72.024,Test
490,3090,91_ddd19ac66403b9d0629083a8c0.mp3,Eurasian Siskin,TOV-E: Bergen 121812,60.53646304,5.223615121,2022-04-24T09:30:41.756Z,,Call,Yes,,High,,,True,Eurasian Siskin,2022-04-24,6.024,Test
491,3091,92_e8f28734061bb33e16d0aed29c.mp3,Eurasian Siskin,TOV-E: Bergen 121812,60.53646304,5.223615121,2022-06-08T14:04:17.910Z,,Call,Yes,,High,,,True,Eurasian Siskin,2022-06-08,6.024,Train
492,3092,93_ba0ac7fd4f931ddab5bcd9c33f.mp3,Eurasian Siskin,TOV-E Ã˜stfold 10617,59.697562,11.2003972,2022-04-18T11:53:41.992Z,,Call,Yes,,High,,,True,Eurasian Siskin,2022-04-18,3.024,Test
493,3093,94_b49d228947eccd86d9474d373e.mp3,Eurasian Siskin,TOV-E: Bergen 121812,60.53646304,5.223615121,2022-04-03T04:39:39.804Z,,Call,Yes,,High,,,True,Eurasian Siskin,2022-04-03,3.024,Train
494,3094,95_19c7e1d0c66d32e3f06c222ce6.mp3,Eurasian Siskin,TOV-E: Bergen 121812,60.53646304,5.223615121,2022-05-05T14:23:22.091Z,,Call,Yes,,High,,,True,Eurasian Siskin,2022-05-05,6.024,Test
495,3095,96_9e5eb5564cc7b7d646502a772a.mp3,Eurasian Siskin,TOV-E: Bergen 121812,60.53646304,5.223615121,2022-06-30T10:40:56.247Z,,Call,Yes,,High,,,True,Eurasian Siskin,2022-06-30,3.024,Test
496,3096,97_8c960cb5a92019e5bcf3f5dd75.mp3,Eurasian Siskin,TOV-E: Bergen 120718,60.0603424,5.6645948,2022-06-25T04:32:18.547Z,,Call,Yes,,High,,,True,Eurasian Siskin,2022-06-25,120.024,Test
497,3097,98_71c513cfb22f96f0c26e6b247c.mp3,Eurasian Siskin,TOV-E: Bergen 121812,60.53646304,5.223615121,2022-04-12T10:39:21.021Z,,Call,Yes,,High,,,True,Eurasian Siskin,2022-04-12,3.024,Test
498,3098,99_c4a259c05eae93e0a46bfbc4e0.mp3,Eurasian Siskin,TOV-E: Bergen 121812,60.53646304,5.223615121,2022-06-09T10:29:15.642Z,,Call,Yes,,High,,,True,Eurasian Siskin,2022-06-09,3.024,Test
499,3099,100_2ef17fb1151a7c6ecf13fbf021.mp3,Eurasian Siskin,TOV-E: Bergen 121812,60.53646304,5.223615121,2022-05-31T06:07:50.046Z,,Call,Yes,,High,,,True,Eurasian Siskin,2022-05-31,3.024,Test
500,3100,1_fc965b130e38dc9099c3bf9503.mp3,Dunnock,TOV-E: Bergen 121812,60.53646304,5.223615121,2022-06-17T06:13:08.701Z,,Song,Yes,,High,,,True,Dunnock,2022-06-17,6.024,Train
501,3101,2_7a7e35ddbb78dcbda8f5cdb096.mp3,Dunnock,TOV-E: Bergen 121812,60.53646304,5.223615121,2022-05-31T04:37:18.798Z,,Song,Yes,,High,,,True,Dunnock,2022-05-31,3.024,Train
502,3102,3_d9c09c5daf410918419b51e6b2.mp3,Dunnock,TOV-E: Bergen 121812,60.53646304,5.223615121,2022-04-16T07:01:10.115Z,,Song,Yes,,High,,,True,Dunnock,2022-04-16,54.024,Test
503,3103,4_0589afc02936fff4572456ab61.mp3,Dunnock,TOV-E: Bergen 120718,60.0603424,5.6645948,2022-04-22T06:44:46.885Z,,Song,Yes,,High,,,True,Dunnock,2022-04-22,120.024,Train
504,3104,5_9f070a8b0e47749f8336f18b0a.mp3,Dunnock,TOV-E: Bergen 121812,60.53646304,5.223615121,2022-04-16T07:18:17.309Z,,Song,?,"Strange song, Robin ???",Low,Strange song/recording…...European Robin ???,,True,ZZZ_Unsure: Other bird,2022-04-16,3.024,Train
505,3105,6_d2f3d6383615eff3bf55d88696.mp3,Dunnock,TOV-E: Bergen 121812,60.53646304,5.223615121,2022-06-25T11:15:47.033Z,,Song,Yes,,High,,,True,Dunnock,2022-06-25,36.024,Test
506,3106,7_82e9dbd0765cc0c3e2dc39cdb8.mp3,Dunnock,TOV-E: Bergen 121812,60.53646304,5.223615121,2022-05-12T13:49:22.404Z,,Song,Yes,,High,,,True,Dunnock,2022-05-12,3.024,Train
507,3107,8_26687d59d67e84f24133a23530.mp3,Dunnock,TOV-E: Bergen 121812,60.53646304,5.223615121,2022-05-27T04:08:30.126Z,,Song,Yes,,High,,,True,Dunnock,2022-05-27,6.024,Test
508,3108,9_7afbd59ba79b3ed0ce8880aa26.mp3,Dunnock,TOV-E: Bergen 121812,60.53646304,5.223615121,2022-07-04T03:32:06.157Z,,Song,Yes,,High,,,True,Dunnock,2022-07-04,3.024,Test
509,3109,10_e0dbc054a5f8e3115eace56280.mp3,Dunnock,TOV-E: Bergen 121812,60.53646304,5.223615121,2022-05-08T03:15:34.186Z,,Song,Yes,,High,,,True,Dunnock,2022-05-08,6.024,Train
510,3110,11_8e3e53bb2fe3fed618c2804f97.mp3,Dunnock,TOV-E: Bergen 120718,60.0603424,5.6645948,2022-05-01T19:01:10.159Z,,Song,Yes,,High,,,True,Dunnock,2022-05-01,9.024,Train
511,3111,12_8e3c2fb62a32b0bc5526a42f83.mp3,Dunnock,TOV-E: Ã˜stfold 10618,59.6976029,11.2049245,2022-04-21T08:09:30.106Z,,Song,Yes,,High,,,True,Dunnock,2022-04-21,153.024,Train
512,3112,13_1fce44b9f2b464739862ff867d.mp3,Dunnock,TOV-E: Bergen 121812,60.53646304,5.223615121,2022-08-11T14:07:38.260Z,,?,?,Prob not Dunnock,Medium,??,,True,ZZZ_Unsure: Other bird,2022-08-11,3.024,Test
513,3113,14_182ca81aefb86f08c5e6893ca4.mp3,Dunnock,TOV-E: Bergen 120718,60.0603424,5.6645948,2022-05-03T19:50:55.783Z,,Song,Yes,,High,,,True,Dunnock,2022-05-03,39.024,Test
514,3114,15_f9c1aee6bc333df2a175394a69.mp3,Dunnock,TOV-E: Bergen 121812,60.53646304,5.223615121,2022-06-24T11:39:14.731Z,,Song,Yes,,High,,,True,Dunnock,2022-06-24,57.024,Test
515,3115,16_7719f4740b43dfab10c12481e6.mp3,Dunnock,TOV-E: Bergen 121812,60.53646304,5.223615121,2022-04-13T04:14:08.254Z,,Song,Yes,,High,,,True,Dunnock,2022-04-13,18.024,Test
516,3116,17_25a70d15277f01d0d4f0bbbbc5.mp3,Dunnock,TOV-E: Bergen 121812,60.53646304,5.223615121,2022-06-24T07:07:01.619Z,,Song,Yes,,High,,,True,Dunnock,2022-06-24,57.024,Test
517,3117,18_29ea03b99f0368f23153cb3083.mp3,Dunnock,TOV-E: Bergen 121812,60.53646304,5.223615121,2022-05-25T06:57:15.061Z,,Song,Yes,,High,,,True,Dunnock,2022-05-25,3.024,Train
518,3118,19_703be7165749d1717aa53543da.mp3,Dunnock,TOV-E: Bergen 121812,60.53646304,5.223615121,2022-05-12T04:43:54.725Z,,Song,Yes,,High,,,True,Dunnock,2022-05-12,3.024,Train
519,3119,20_c1254712c60e3b086c208f0ea4.mp3,Dunnock,TOV-E: Bergen 121812,60.53646304,5.223615121,2022-06-28T05:17:53.708Z,,Song,Yes,,High,,,True,Dunnock,2022-06-28,3.024,Train
520,3120,21_34194f1edab92d3ba6bfbc8af2.mp3,Dunnock,TOV-E: Bergen 120718,60.0603424,5.6645948,2022-06-16T03:49:23.981Z,,Song,Yes,,High,,,True,Dunnock,2022-06-16,3.024,Train
521,3121,22_74403fef8d7d7714fbbb80aa26.mp3,Dunnock,TOV-E: Bergen 121812,60.53646304,5.223615121,2022-04-16T05:47:22.121Z,,Song,Yes,,High,,,True,Dunnock,2022-04-16,3.024,Test
522,3122,23_8286d708d334520fe679109ded.mp3,Dunnock,TOV-E: Lillehammer 51412,61.3023342,10.385123,2022-04-18T08:35:28.637Z,,Song,Yes,,High,,,True,Dunnock,2022-04-18,6.024,Test
523,3123,24_c8b2cb30e99463dbd6704635c5.mp3,Dunnock,TOV-E: Bergen 120718,60.0603424,5.6645948,2022-06-25T15:47:33.296Z,,Song,Yes,,High,,,True,Dunnock,2022-06-25,3.024,Test
524,3124,25_5112e46dd46319750fc63543da.mp3,Dunnock,TOV-E: Bergen 121812,60.53646304,5.223615121,2022-06-15T06:25:09.666Z,,Song,Yes,,High,,,True,Dunnock,2022-06-15,3.024,Test
525,3125,26_b523d84c3d67e7d2e5dfdc0d94.mp3,Dunnock,TOV-E: Bergen 121812,60.53646304,5.223615121,2022-04-10T05:58:26.101Z,,Song,Yes,,High,,,True,Dunnock,2022-04-10,147.024,Test
526,3126,27_134e6dbc1a5efa7ffcec3aeefe.mp3,Dunnock,TOV-E: Bergen 121812,60.53646304,5.223615121,2022-06-18T03:18:26.040Z,,Song,Yes,,High,,,True,Dunnock,2022-06-18,3.024,Train
527,3127,28_6c80ba97ee8b18f2eb9e063a89.mp3,Dunnock,TOV-E: Bergen 120718,60.0603424,5.6645948,2022-05-26T12:29:30.226Z,,Song,Yes,,High,,,True,Dunnock,2022-05-26,6.024,Train
528,3128,29_14138b0cfbd62694b29058e3bc.mp3,Dunnock,TOV-E: Bergen 121812,60.53646304,5.223615121,2022-06-28T04:36:11.041Z,,Song,Yes,,High,,,True,Dunnock,2022-06-28,15.024,Train
529,3129,30_8001e792e511be54135bca1df8.mp3,Dunnock,TOV-E: Bergen 121812,60.53646304,5.223615121,2022-05-05T07:28:02.206Z,,Song,Yes,,High,,,True,Dunnock,2022-05-05,6.024,Test
530,3130,31_10d416bb271be499ddaad796a9.mp3,Dunnock,TOV-E: Bergen 121812,60.53646304,5.223615121,2022-06-25T07:04:28.977Z,,Song,Yes,,High,,,True,Dunnock,2022-06-25,33.024,Test
531,3131,32_9f070a8b0e47749f8336e24fd3.mp3,Dunnock,TOV-E: Bergen 121812,60.53646304,5.223615121,2022-04-16T07:15:59.309Z,,Song,Yes,,High,,,True,Dunnock,2022-04-16,3.024,Test
532,3132,33_088bf36db3f54b81ce2dd53f5f.mp3,Dunnock,TOV-E: Bergen 120718,60.0603424,5.6645948,2022-06-17T05:50:41.414Z,,Song,Yes,,High,,,True,Dunnock,2022-06-17,3.024,Train
533,3133,34_3356f335e72767eed7cb4635c5.mp3,Dunnock,TOV-E: Ã˜stfold 10618,59.6976029,11.2049245,2022-04-20T03:40:18.063Z,,Song,Yes,,High,,,True,Dunnock,2022-04-20,3.024,Train
534,3134,35_94a69048d2cb7a1757d956da24.mp3,Dunnock,TOV-E: Bergen 121812,60.53646304,5.223615121,2022-05-13T19:53:28.626Z,,Song,Yes,,High,,,True,Dunnock,2022-05-13,3.024,Train
535,3135,36_51b52e92f76e8dea04273cabff.mp3,Dunnock,TOV-E: Bergen 121812,60.53646304,5.223615121,2022-05-08T08:49:40.851Z,,Song,Yes,,High,,,True,Dunnock,2022-05-08,15.024,Train
536,3136,37_b0104457e1a4d5d4de43020baa.mp3,Dunnock,TOV-E: Trondheim 161808,63.2352239,10.0601723,2022-04-18T10:21:25.499Z,,Song,Yes,,High,,,True,Dunnock,2022-04-18,3.024,Test
537,3137,38_6a4325c56ba4386215b8e14451.mp3,Dunnock,TOV-E: Trondheim 161808,63.2352239,10.0601723,2022-04-19T08:22:34.638Z,,Call,Yes,,High,,,True,Dunnock,2022-04-19,3.024,Test
538,3138,39_1d4e54f9cbc402b4c12e54e008.mp3,Dunnock,TOV-E: Kristiansand 90115,58.4319563,7.9858968,2022-05-18T02:56:51.078Z,,Song,Yes,,High,,,True,Dunnock,2022-05-18,6.024,Test
539,3139,40_464c61aeed771a9665413e3ca8.mp3,Dunnock,TOV-E: Bergen 121812,60.53646304,5.223615121,2022-04-14T06:56:48.058Z,,Song,Yes,,High,,,True,Dunnock,2022-04-14,6.024,Test
540,3140,41_59a6bae5f30568f33fe81761dd.mp3,Dunnock,TOV-E: Bergen 121812,60.53646304,5.223615121,2022-05-08T09:26:50.960Z,,Song,Yes,,High,,,True,Dunnock,2022-05-08,27.024,Train
541,3141,42_2833e8ea41535c2f3e816d8de1.mp3,Dunnock,TOV-E: Bergen 120718,60.0603424,5.6645948,2022-04-28T05:20:42.160Z,,Song,Yes,,High,,,True,Dunnock,2022-04-28,12.024,Train
542,3142,43_0cba3cabb2fb6ac4fcde3655d3.mp3,Dunnock,TOV-E: Bergen 121812,60.53646304,5.223615121,2022-06-03T04:20:46.094Z,,Song,Yes,,High,,,True,Dunnock,2022-06-03,15.024,Train
543,3143,44_3a075f3790d096fc6bf557fb58.mp3,Dunnock,TOV-E: Bergen 120718,60.0603424,5.6645948,2022-04-28T14:02:53.070Z,,Song,Yes,,High,,,True,Dunnock,2022-04-28,12.024,Train
544,3144,45_3289aed97dda19238dd3146d4b.mp3,Dunnock,TOV-E: Bergen 121812,60.53646304,5.223615121,2022-06-24T10:10:40.376Z,,Song,Yes,,High,,,True,Dunnock,2022-06-24,81.024,Test
545,3145,46_91ac2c47c118464e8cdb456a64.mp3,Dunnock,TOV-E: Bergen 120718,60.0603424,5.6645948,2022-04-23T18:02:14.599Z,,Song,Yes,,High,,,True,Dunnock,2022-04-23,72.024,Test
546,3146,47_74cc8187b142380de5e578c393.mp3,Dunnock,TOV-E: Bergen 120718,60.0603424,5.6645948,2022-05-09T17:39:22.651Z,,Song,Yes,,High,,,True,Dunnock,2022-05-09,27.024,Test
547,3147,48_becf2fcf66591e55ba0036a7fc.mp3,Dunnock,TOV-E: Bergen 121812,60.53646304,5.223615121,2022-05-24T09:40:41.920Z,,Song,Yes,,High,,,True,Dunnock,2022-05-24,9.024,Train
548,3148,49_e4af7a172b4a475803536ef3df.mp3,Dunnock,TOV-E: Bergen 121812,60.53646304,5.223615121,2022-06-17T07:27:36.088Z,,Song,Yes,,High,,,True,Dunnock,2022-06-17,12.024,Train
549,3149,50_95c3a5ac920d5a68a447286ac1.mp3,Dunnock,TOV-E: Bergen 121812,60.53646304,5.223615121,2022-05-12T06:30:21.050Z,,Song,Yes,,High,,,True,Dunnock,2022-05-12,3.024,Train
550,3150,1_f6b5994120ba3f08442aba300a.mp3,Common Chiffchaff,TOV-E: Trondheim 161808,63.2352239,10.0601723,2022-05-17T10:59:19.141Z,,Song,Yes,,High,,,True,Common Chiffchaff,2022-05-17,69.024,Train
551,3151,2_dae48d659a46264278a37980b4.mp3,Common Chiffchaff,TOV-E: Trondheim 161808,63.2352239,10.0601723,2022-07-11T03:54:53.058Z,,Song,Yes,,High,,,True,Common Chiffchaff,2022-07-11,27.024,Train
552,3152,3_36ef483dfc9b26e04a99948df4.mp3,Common Chiffchaff,TOV-E: Trondheim 161808,63.2352239,10.0601723,2022-07-05T06:17:04.328Z,,Song,Yes,,High,,,True,Common Chiffchaff,2022-07-05,138.024,Test
553,3153,4_5c8eedc3abd7acf419c8860103.mp3,Common Chiffchaff,TOV-E: Bergen 121812,60.53646304,5.223615121,2022-08-18T14:34:35.126Z,,Call,Yes,,High,,,True,Common Chiffchaff,2022-08-18,24.024,Train
554,3154,5_502b066c27ee2ac54550141706.mp3,Common Chiffchaff,TOV-E: Bergen 121812,60.53646304,5.223615121,2022-07-05T08:25:09.862Z,,Song,Yes,,High,,,True,Common Chiffchaff,2022-07-05,24.024,Test
555,3155,6_1d72aeadc85978173c1e8912b3.mp3,Common Chiffchaff,TOV-E: Bergen 121812,60.53646304,5.223615121,2022-05-15T03:49:27.808Z,,Song,Yes,,High,,,True,Common Chiffchaff,2022-05-15,6.024,Test
556,3156,7_9c35cae608e31579e071242184.mp3,Common Chiffchaff,TOV-E: Bergen 121812,60.53646304,5.223615121,2022-08-17T12:07:51.463Z,,Call,Yes,,High,,,True,Common Chiffchaff,2022-08-17,36.024,Test
557,3157,8_7c3e4f16b5c29db8c7710eae6c.mp3,Common Chiffchaff,TOV-E: Bergen 121812,60.53646304,5.223615121,2022-08-18T13:38:20.203Z,,Call,Yes,,High,,,True,Common Chiffchaff,2022-08-18,3.024,Train
558,3158,9_3e32df4e94d080d2b9cc81bc57.mp3,Common Chiffchaff,TOV-E: Trondheim 161808,63.2352239,10.0601723,2022-05-30T08:58:54.400Z,,Song,Yes,,High,,,True,Common Chiffchaff,2022-05-30,3.024,Test
559,3159,10_11dbf47682f42d70de9835a739.mp3,Common Chiffchaff,TOV-E: Bergen 121812,60.53646304,5.223615121,2022-05-13T04:51:10.759Z,,Song,Yes,,High,,,True,Common Chiffchaff,2022-05-13,3.024,Test
560,3160,11_a4569d3e0d2138f7f99b02b83a.mp3,Common Chiffchaff,TOV-E: Bergen 121812,60.53646304,5.223615121,2022-05-30T15:11:48.636Z,,Song,Yes,,High,,,True,Common Chiffchaff,2022-05-30,6.024,Test
561,3161,12_32d4b49737bc60f48b3c077e03.mp3,Common Chiffchaff,TOV-E: Trondheim 161106,62.9246315,10.4573958,2022-05-11T16:12:48.668Z,,Song,Yes,,High,,,True,Common Chiffchaff,2022-05-11,78.024,Test
562,3162,13_3a1d5544752b7f409637b2ff7a.mp3,Common Chiffchaff,TOV-E: Trondheim 161808,63.2352239,10.0601723,2022-06-02T03:35:12.186Z,,Song,Yes,,High,,,True,Common Chiffchaff,2022-06-02,120.024,Train
563,3163,14_914ebd4ba512a9a41ec64a08b0.mp3,Common Chiffchaff,TOV-E: Bergen 121812,60.53646304,5.223615121,2022-05-10T05:24:18.369Z,,Song,Yes,,High,,,True,Common Chiffchaff,2022-05-10,9.024,Train
564,3164,15_dd729bf0178bb1ccef6239c9c9.mp3,Common Chiffchaff,TOV-E: Trondheim 161106,62.9246315,10.4573958,2022-05-22T03:32:46.607Z,,Song,Yes,,High,,,True,Common Chiffchaff,2022-05-22,3.024,Test
565,3165,16_ee328432756a185f177be85991.mp3,Common Chiffchaff,TOV-E: Bergen 121812,60.53646304,5.223615121,2022-05-09T03:29:58.690Z,,Song,Yes,,High,,,True,Common Chiffchaff,2022-05-09,3.024,Test
566,3166,17_8171f26373ce17ecabd618bad9.mp3,Common Chiffchaff,TOV-E: Bergen 121812,60.53646304,5.223615121,2022-08-17T15:44:32.446Z,,Call,Yes,,High,,,True,Common Chiffchaff,2022-08-17,240.024,Test
567,3167,18_a7ae2d4e7037fcc9133c6ae75b.mp3,Common Chiffchaff,TOV-E: Bergen 121812,60.53646304,5.223615121,2022-06-24T03:33:27.359Z,,Song,Yes,,High,,,True,Common Chiffchaff,2022-06-24,15.024,Train
568,3168,19_c756000bd4c6ddd9c2aaa6914f.mp3,Common Chiffchaff,TOV-E: Bergen 121812,60.53646304,5.223615121,2022-07-29T04:20:49.103Z,,Song,Yes,,High,,,True,Common Chiffchaff,2022-07-29,3.024,Train
569,3169,20_7681333add0b5a71ae9ff91a05.mp3,Common Chiffchaff,TOV-E: Trondheim 161808,63.2352239,10.0601723,2022-07-07T04:59:07.369Z,,Song,Yes,,High,,,True,Common Chiffchaff,2022-07-07,33.024,Train
570,3170,21_8168513141e69a17752f8269c6.mp3,Common Chiffchaff,TOV-E: Bergen 121812,60.53646304,5.223615121,2022-05-14T13:25:20.187Z,,Song,Yes,,High,,,True,Common Chiffchaff,2022-05-14,6.024,Train
571,3171,22_8e76499ceb30d9fe549531009c.mp3,Common Chiffchaff,TOV-E: Bergen 121812,60.53646304,5.223615121,2022-05-27T11:05:35.861Z,,Song,Yes,,High,,,True,Common Chiffchaff,2022-05-27,3.024,Test
572,3172,23_6d5e923a86bf2ac3ca0c37e3bf.mp3,Common Chiffchaff,TOV-E: Bergen 121812,60.53646304,5.223615121,2022-07-25T19:47:48.268Z,,Call,Yes,,High,,,True,Common Chiffchaff,2022-07-25,33.024,Test
573,3173,24_a9cca55ba9841125e1238f0b54.mp3,Common Chiffchaff,TOV-E: Bergen 121812,60.53646304,5.223615121,2022-07-09T18:42:39.826Z,,Call,Yes,,High,,,True,Common Chiffchaff,2022-07-09,3.024,Test
574,3174,25_1d0974f19369fe6f1e0115c0d0.mp3,Common Chiffchaff,TOV-E: Bergen 121812,60.53646304,5.223615121,2022-04-27T03:59:20.337Z,,Song,Yes,,High,,,True,Common Chiffchaff,2022-04-27,282.024,Train
575,3175,26_9e64de0dd69a9fb3a30fc2c97c.mp3,Common Chiffchaff,TOV-E: Trondheim 161808,63.2352239,10.0601723,2022-07-11T11:14:25.911Z,,Song,Yes,,High,,,True,Common Chiffchaff,2022-07-11,3.024,Train
576,3176,27_a522353b1d39bc5e564b0e9efd.mp3,Common Chiffchaff,TOV-E: Bergen 121812,60.53646304,5.223615121,2022-04-24T04:41:42.647Z,,Song,Yes,,High,,,True,Common Chiffchaff,2022-04-24,45.024,Train
577,3177,28_f367ebc41074b587b21d5ad7e5.mp3,Common Chiffchaff,TOV-E: Bergen 121812,60.53646304,5.223615121,2022-06-09T02:58:23.314Z,,Song,Yes,,High,,,True,Common Chiffchaff,2022-06-09,3.024,Train
578,3178,29_cf3e56b45438eeefe35c5b61fe.mp3,Common Chiffchaff,TOV-E: Trondheim 161808,63.2352239,10.0601723,2022-06-17T14:48:08.586Z,,Song,Yes,,High,,,True,Common Chiffchaff,2022-06-17,39.024,Test
579,3179,30_0c14ff3eee6d497e5ad1f1fc0a.mp3,Common Chiffchaff,TOV-E: Bergen 121812,60.53646304,5.223615121,2022-05-14T10:37:03.735Z,,Song,Yes,,High,,,True,Common Chiffchaff,2022-05-14,6.024,Train
580,3180,31_2ebbf8dd1bf6249758bffb710e.mp3,Common Chiffchaff,TOV-E: Trondheim 161808,63.2352239,10.0601723,2022-06-29T04:36:42.305Z,,Song,Yes,,High,,,True,Common Chiffchaff,2022-06-29,288.024,Test
581,3181,32_3deab9c2525b7174d0ac0dd82f.mp3,Common Chiffchaff,TOV-E: Bergen 121812,60.53646304,5.223615121,2022-05-15T13:21:48.255Z,,Song,Yes,,High,,,True,Common Chiffchaff,2022-05-15,6.024,Test
582,3182,33_0799d2d7b4838ea38b9b3fd8ee.mp3,Common Chiffchaff,TOV-E: Bergen 121812,60.53646304,5.223615121,2022-07-14T10:35:07.204Z,,Call,Yes,,High,,,True,Common Chiffchaff,2022-07-14,3.024,Test
583,3183,34_767fb01347626a5ffcb7e8b2e8.mp3,Common Chiffchaff,TOV-E: Bergen 121812,60.53646304,5.223615121,2022-07-26T18:34:39.690Z,,Call,Yes,,High,,,True,Common Chiffchaff,2022-07-26,84.024,Train
584,3184,35_ead9f0a6df3a1da9ffd1839f78.mp3,Common Chiffchaff,TOV-E: Bergen 121812,60.53646304,5.223615121,2022-05-15T04:23:51.100Z,,Song,Yes,,High,,,True,Common Chiffchaff,2022-05-15,3.024,Test
585,3185,36_b035bdf02cead677c14818a672.mp3,Common Chiffchaff,TOV-E: Bergen 121812,60.53646304,5.223615121,2022-06-23T19:11:14.984Z,,Song,Yes,,High,,,True,Common Chiffchaff,2022-06-23,129.024,Train
586,3186,37_fe9d64a357d49fb1a4d22b71c2.mp3,Common Chiffchaff,TOV-E: Bergen 121812,60.53646304,5.223615121,2022-07-18T17:50:01.456Z,,Call,Yes,,High,,,True,Common Chiffchaff,2022-07-18,9.024,Test
587,3187,38_99799f0b32b3924f2f04242184.mp3,Common Chiffchaff,TOV-E: Bergen 121812,60.53646304,5.223615121,2022-06-18T01:07:35.426Z,,Song,Yes,,High,,,True,Common Chiffchaff,2022-06-18,36.024,Train
588,3188,39_6ee8945dbc2db80092e73f8b2f.mp3,Common Chiffchaff,TOV-E: Bergen 120718,60.0603424,5.6645948,2022-09-06T11:04:25.697Z,,Call,Yes,,High,,,True,Common Chiffchaff,2022-09-06,84.024,Test
589,3189,40_b776901aa0420984b429839f78.mp3,Common Chiffchaff,TOV-E: Bergen 121812,60.53646304,5.223615121,2022-08-18T18:02:46.876Z,,Call,Yes,,High,,,True,Common Chiffchaff,2022-08-18,3.024,Train
590,3190,41_fd38f82f994b2c5a8e8e5c2156.mp3,Common Chiffchaff,TOV-E: Bergen 121812,60.53646304,5.223615121,2022-08-11T15:46:26.161Z,,Call,Yes,,High,,,True,Common Chiffchaff,2022-08-11,45.024,Test
591,3191,42_28e241667ef8ccce8355cc4d64.mp3,Common Chiffchaff,TOV-E: Trondheim 161808,63.2352239,10.0601723,2022-05-30T03:30:09.163Z,,Song,Yes,,High,,,True,Common Chiffchaff,2022-05-30,198.024,Test
592,3192,43_7c9a3b06c2e4b3c01aeeaf6b41.mp3,Common Chiffchaff,TOV-E: Trondheim 161808,63.2352239,10.0601723,2022-05-17T07:01:11.272Z,,Song,Yes,,High,,,True,Common Chiffchaff,2022-05-17,45.024,Train
593,3193,44_2fb0f3dfa17edd42fef18abfd2.mp3,Common Chiffchaff,TOV-E: Trondheim 161808,63.2352239,10.0601723,2022-07-08T03:54:35.307Z,,Song,Yes,,High,,,True,Common Chiffchaff,2022-07-08,30.024,Test
594,3194,45_7005176c9fed752b6c8d029735.mp3,Common Chiffchaff,TOV-E: Bergen 121812,60.53646304,5.223615121,2022-07-29T03:28:01.352Z,,Call,Yes,,High,,,True,Common Chiffchaff,2022-07-29,84.024,Train
595,3195,46_69f12f6aa073843664ed5ff3d7.mp3,Common Chiffchaff,TOV-E: Bergen 121812,60.53646304,5.223615121,2022-05-16T03:06:06.770Z,,Song,Yes,,High,,,True,Common Chiffchaff,2022-05-16,6.024,Train
